AS,diff
31997.0,444.0
31997.0,225.0
31997.0,1065.0
31997.0,2099.0
31997.0,949.0
31997.0,1431.0
31997.0,1628.0
31997.0,1051.0
31997.0,1.0
31997.0,302.0
33011.0,269.0
33011.0,157.0
33011.0,71.0
33011.0,0.0
33011.0,38.0
33011.0,23.0
33011.0,479.0
33011.0,269.0
33011.0,65.0
33011.0,85.0
33011.0,146.0
33011.0,627.0
33011.0,0.0
33011.0,71.0
33011.0,4897.0
33011.0,90.0
33011.0,85.0
33011.0,153.0
132779.0,2048.0
132779.0,1654.0
132779.0,1090.0
132779.0,1654.0
132779.0,2048.0
132779.0,1737.0
132779.0,9.0
132779.0,1737.0
132779.0,2238.0
132779.0,1479.0
132779.0,3599.0
132779.0,3605.0
132779.0,1727.0
132779.0,3605.0
132779.0,2271.0
132779.0,1467.0
132779.0,1090.0
132779.0,842.0
132779.0,1090.0
132779.0,3670.0
393378.0,607.0
393378.0,1151.0
393378.0,3323.0
393378.0,9708.0
393378.0,3323.0
393378.0,1151.0
393378.0,2431.0
393378.0,2957.0
393378.0,10075.0
393378.0,1359.0
393378.0,711.0
393378.0,5637.0
393378.0,1484.0
393378.0,1484.0
393378.0,711.0
393378.0,5280.0
393378.0,5637.0
393378.0,1157.0
393378.0,9710.0
393378.0,1151.0
28304.0,2501.0
28304.0,3089.0
28304.0,2927.0
28304.0,4703.0
28304.0,3769.0
28304.0,5612.0
28304.0,1547.0
28304.0,2892.0
28304.0,5612.0
28304.0,1242.0
28304.0,4713.0
28304.0,3089.0
28304.0,4703.0
28304.0,2892.0
28304.0,955.0
28304.0,1547.0
28304.0,2634.0
28304.0,2472.0
28304.0,2634.0
28304.0,4713.0
34235.0,1653.0
34235.0,861.0
34235.0,298.0
34235.0,3201.0
34235.0,298.0
34235.0,1653.0
34235.0,3201.0
34235.0,35.0
34235.0,839.0
34235.0,2602.0
34235.0,257.0
34235.0,1739.0
34235.0,455.0
34235.0,2602.0
34235.0,967.0
34235.0,3201.0
34235.0,277.0
34235.0,1739.0
34235.0,687.0
34235.0,3201.0
7734.0,460.0
7734.0,0.0
7734.0,458.0
7734.0,460.0
7734.0,460.0
7734.0,264.0
7734.0,859.0
7734.0,29.0
7734.0,445.0
7734.0,2110.0
7734.0,461.0
7734.0,581.0
7734.0,98.0
7734.0,458.0
7734.0,471.0
7734.0,12.0
7734.0,628.0
7734.0,2110.0
7734.0,29.0
7734.0,628.0
29984.0,4468.0
29984.0,3505.0
29984.0,5505.0
29984.0,4193.0
29984.0,6144.0
29984.0,3187.0
29984.0,6144.0
29984.0,10466.0
29984.0,8364.0
29984.0,3908.0
29984.0,4375.0
29984.0,8364.0
29984.0,3187.0
29984.0,13.0
29984.0,5966.0
29984.0,4375.0
29984.0,10466.0
29984.0,8010.0
29984.0,4375.0
29984.0,7124.0
201838.0,0.0
201838.0,976.0
201838.0,288.0
201838.0,979.0
201838.0,976.0
201838.0,774.0
201838.0,335.0
201838.0,825.0
201838.0,314.0
201838.0,825.0
201838.0,880.0
201838.0,0.0
201838.0,166.0
201838.0,981.0
201838.0,981.0
201838.0,7864.0
201838.0,335.0
29646.0,43.0
29646.0,999.0
29646.0,177.0
29646.0,711.0
29646.0,222.0
29646.0,252.0
29646.0,0.0
29646.0,711.0
29646.0,330.0
29646.0,177.0
29646.0,222.0
29646.0,987.0
29646.0,1174.0
29646.0,330.0
29646.0,773.0
29646.0,3.0
29646.0,1434.0
29646.0,987.0
29646.0,854.0
29646.0,5.0
25151.0,309.0
25151.0,323.0
25151.0,421.0
25151.0,222.0
25151.0,119.0
25151.0,323.0
25151.0,309.0
25151.0,119.0
25151.0,664.0
25151.0,221.0
25151.0,225.0
25151.0,541.0
25151.0,59.0
25151.0,323.0
25151.0,26.0
25151.0,225.0
25151.0,421.0
25151.0,173.0
25151.0,664.0
25151.0,664.0
11823.0,2996.0
11823.0,5133.0
11823.0,1762.0
11823.0,1689.0
11823.0,3521.0
11823.0,8827.0
11823.0,1689.0
11823.0,2779.0
11823.0,5834.0
11823.0,2996.0
11823.0,8827.0
11823.0,2668.0
11823.0,1926.0
11823.0,2668.0
11823.0,4524.0
11823.0,3207.0
11823.0,1689.0
11823.0,2779.0
11823.0,4586.0
11823.0,2356.0
198575.0,531.0
198575.0,5961.0
198575.0,2699.0
198575.0,4269.0
198575.0,3834.0
198575.0,4152.0
198575.0,875.0
198575.0,1426.0
198575.0,531.0
198575.0,2699.0
198575.0,3834.0
198575.0,875.0
198575.0,4269.0
198575.0,875.0
198575.0,2270.0
198575.0,1017.0
198575.0,1426.0
198575.0,5961.0
198575.0,2632.0
198575.0,1916.0
10173.0,964.0
10173.0,2373.0
10173.0,3327.0
10173.0,964.0
10173.0,2653.0
10173.0,3327.0
10173.0,1039.0
10173.0,667.0
10173.0,3255.0
10173.0,1869.0
10173.0,565.0
10173.0,2373.0
10173.0,2373.0
10173.0,794.0
10173.0,1869.0
10173.0,1292.0
10173.0,2184.0
10173.0,2373.0
10173.0,1668.0
10173.0,3327.0
45000.0,1517.0
45000.0,4203.0
45000.0,4203.0
45000.0,2296.0
45000.0,2031.0
45000.0,2732.0
45000.0,3125.0
45000.0,2282.0
45000.0,2732.0
45000.0,3187.0
45000.0,1331.0
45000.0,1276.0
45000.0,1276.0
45000.0,1276.0
45000.0,5.0
45000.0,5.0
45000.0,1276.0
45000.0,2031.0
45000.0,6239.0
45000.0,2732.0
21591.0,696.0
21591.0,457.0
21591.0,65.0
21591.0,277.0
21591.0,609.0
21591.0,99.0
21591.0,354.0
21591.0,277.0
21591.0,647.0
21591.0,136.0
21591.0,2.0
21591.0,6870.0
21591.0,99.0
21591.0,65.0
21591.0,294.0
21591.0,294.0
21591.0,0.0
21591.0,89.0
21591.0,136.0
51335.0,5959.0
51335.0,1516.0
51335.0,1771.0
51335.0,1309.0
51335.0,1309.0
51335.0,798.0
51335.0,1087.0
51335.0,2263.0
51335.0,3291.0
51335.0,2238.0
51335.0,1309.0
51335.0,1990.0
51335.0,798.0
51335.0,1464.0
51335.0,3291.0
51335.0,4285.0
51335.0,1771.0
51335.0,5959.0
13243.0,355.0
13243.0,355.0
13243.0,337.0
13243.0,1855.0
13243.0,1855.0
13243.0,738.0
13243.0,346.0
13243.0,7343.0
13243.0,213.0
13243.0,198.0
13243.0,99.0
13243.0,392.0
13243.0,738.0
13243.0,404.0
13243.0,94.0
13243.0,85.0
13243.0,1855.0
13243.0,0.0
22498.0,699.0
22498.0,112.0
22498.0,3128.0
22498.0,926.0
22498.0,276.0
22498.0,384.0
22498.0,1551.0
22498.0,1360.0
22498.0,1349.0
22498.0,1512.0
22498.0,630.0
22498.0,4.0
22498.0,3128.0
22498.0,276.0
22498.0,971.0
22498.0,699.0
22498.0,0.0
22498.0,971.0
22498.0,0.0
22498.0,2268.0
1624.0,1790.0
1624.0,5079.0
1624.0,3816.0
1624.0,3243.0
1624.0,2136.0
1624.0,2921.0
1624.0,8160.0
1624.0,1281.0
1624.0,5216.0
1624.0,3816.0
1624.0,2921.0
1624.0,2921.0
1624.0,1912.0
1624.0,2921.0
1624.0,4951.0
1624.0,1912.0
1624.0,6295.0
1624.0,1912.0
1624.0,2502.0
1624.0,5079.0
26341.0,1035.0
26341.0,2946.0
26341.0,1824.0
26341.0,2147.0
26341.0,2946.0
26341.0,728.0
26341.0,1144.0
26341.0,1430.0
26341.0,1709.0
26341.0,1035.0
26341.0,1144.0
26341.0,1709.0
26341.0,3561.0
26341.0,8749.0
26341.0,0.0
26341.0,1430.0
26341.0,3561.0
26341.0,1957.0
26341.0,3016.0
35852.0,1802.0
35852.0,366.0
35852.0,366.0
35852.0,1147.0
35852.0,1936.0
35852.0,1802.0
35852.0,3438.0
35852.0,8356.0
35852.0,3355.0
35852.0,366.0
35852.0,804.0
35852.0,1703.0
35852.0,3469.0
35852.0,10716.0
35852.0,1703.0
35852.0,2303.0
35852.0,523.0
35852.0,2324.0
28597.0,2484.0
28597.0,476.0
28597.0,1205.0
28597.0,1777.0
28597.0,2.0
28597.0,593.0
28597.0,704.0
28597.0,0.0
28597.0,196.0
28597.0,593.0
28597.0,476.0
28597.0,2.0
28597.0,704.0
28597.0,0.0
28597.0,1199.0
28597.0,4258.0
28597.0,476.0
28597.0,1777.0
28597.0,1021.0
28597.0,2204.0
46263.0,2751.0
46263.0,3279.0
46263.0,2026.0
46263.0,2735.0
46263.0,145.0
46263.0,145.0
46263.0,891.0
46263.0,3092.0
46263.0,1653.0
46263.0,891.0
46263.0,194.0
46263.0,145.0
46263.0,145.0
46263.0,1990.0
46263.0,3279.0
46263.0,1011.0
46263.0,2751.0
46263.0,1011.0
46263.0,2704.0
46263.0,2026.0
264514.0,3435.0
264514.0,4153.0
264514.0,4153.0
264514.0,17.0
264514.0,7661.0
264514.0,3486.0
264514.0,5645.0
264514.0,4481.0
264514.0,7661.0
264514.0,17.0
264514.0,5993.0
264514.0,11101.0
264514.0,5993.0
264514.0,2969.0
264514.0,5662.0
264514.0,5645.0
264514.0,5041.0
264514.0,9031.0
264514.0,11605.0
264514.0,17.0
46788.0,3871.0
46788.0,9.0
46788.0,1439.0
46788.0,3854.0
46788.0,1224.0
46788.0,7923.0
46788.0,1439.0
46788.0,4860.0
46788.0,2863.0
46788.0,0.0
46788.0,1143.0
46788.0,2544.0
46788.0,1840.0
46788.0,1840.0
46788.0,5036.0
46788.0,0.0
46788.0,1143.0
46788.0,3898.0
46788.0,9.0
32270.0,77.0
32270.0,46.0
32270.0,210.0
32270.0,585.0
32270.0,0.0
32270.0,335.0
32270.0,77.0
32270.0,0.0
32270.0,78.0
32270.0,0.0
32270.0,210.0
32270.0,233.0
32270.0,684.0
32270.0,395.0
32270.0,32.0
32270.0,30.0
32270.0,31.0
32270.0,0.0
32270.0,684.0
32270.0,233.0
19710.0,391.0
19710.0,312.0
19710.0,770.0
19710.0,568.0
19710.0,82.0
19710.0,865.0
19710.0,1793.0
19710.0,307.0
19710.0,307.0
19710.0,11215.0
19710.0,389.0
19710.0,0.0
19710.0,407.0
19710.0,770.0
19710.0,568.0
19710.0,82.0
19710.0,0.0
19710.0,1653.0
55569.0,153.0
55569.0,65.0
55569.0,303.0
55569.0,250.0
55569.0,391.0
55569.0,153.0
55569.0,3591.0
55569.0,799.0
55569.0,303.0
55569.0,3591.0
55569.0,436.0
55569.0,272.0
55569.0,129.0
55569.0,391.0
55569.0,0.0
55569.0,65.0
55569.0,129.0
62616.0,1192.0
62616.0,0.0
62616.0,0.0
62616.0,1023.0
62616.0,689.0
62616.0,1459.0
62616.0,2179.0
62616.0,886.0
62616.0,1571.0
62616.0,0.0
62616.0,0.0
62616.0,478.0
62616.0,1147.0
62616.0,1571.0
62616.0,648.0
62616.0,1147.0
62616.0,689.0
62616.0,223.0
62616.0,648.0
62616.0,886.0
19197.0,742.0
19197.0,99.0
19197.0,1299.0
19197.0,1154.0
19197.0,1195.0
19197.0,291.0
19197.0,2942.0
19197.0,553.0
19197.0,264.0
19197.0,553.0
19197.0,429.0
19197.0,673.0
19197.0,264.0
19197.0,99.0
19197.0,2624.0
19197.0,99.0
19197.0,1299.0
19197.0,1454.0
19197.0,673.0
19197.0,1132.0
7954.0,735.0
7954.0,490.0
7954.0,264.0
7954.0,182.0
7954.0,182.0
7954.0,304.0
7954.0,229.0
7954.0,87.0
7954.0,958.0
7954.0,229.0
7954.0,490.0
7954.0,2931.0
7954.0,4.0
7954.0,798.0
7954.0,150.0
7954.0,243.0
7954.0,1227.0
7954.0,798.0
7954.0,182.0
7954.0,735.0
46827.0,1531.0
46827.0,4114.0
46827.0,0.0
46827.0,3995.0
46827.0,3740.0
46827.0,859.0
46827.0,361.0
46827.0,6.0
46827.0,0.0
46827.0,9912.0
46827.0,6309.0
46827.0,1029.0
46827.0,1368.0
46827.0,2742.0
46827.0,2116.0
46827.0,1290.0
46827.0,8840.0
46827.0,1531.0
34002.0,245.0
34002.0,1037.0
34002.0,2105.0
34002.0,245.0
34002.0,0.0
34002.0,933.0
34002.0,102.0
34002.0,486.0
34002.0,101.0
34002.0,245.0
34002.0,181.0
34002.0,594.0
34002.0,241.0
34002.0,102.0
34002.0,933.0
34002.0,8682.0
20127.0,1626.0
20127.0,963.0
20127.0,2337.0
20127.0,328.0
20127.0,963.0
20127.0,328.0
20127.0,2338.0
20127.0,2338.0
20127.0,5743.0
20127.0,699.0
20127.0,133.0
20127.0,1487.0
20127.0,1192.0
20127.0,1487.0
20127.0,978.0
20127.0,328.0
20127.0,978.0
20127.0,4534.0
20127.0,0.0
8255.0,2268.0
8255.0,1855.0
8255.0,1688.0
8255.0,1688.0
8255.0,6957.0
8255.0,3285.0
8255.0,1688.0
8255.0,2550.0
8255.0,0.0
8255.0,12446.0
8255.0,10761.0
8255.0,1591.0
8255.0,2107.0
8255.0,3391.0
8255.0,4815.0
8255.0,3285.0
8255.0,2253.0
8255.0,1022.0
8255.0,4431.0
8255.0,6957.0
23458.0,6862.0
23458.0,3731.0
23458.0,2577.0
23458.0,920.0
23458.0,0.0
23458.0,2224.0
23458.0,3731.0
23458.0,685.0
23458.0,3180.0
23458.0,1327.0
23458.0,3802.0
23458.0,3345.0
23458.0,1327.0
23458.0,3731.0
23458.0,2066.0
23458.0,6862.0
23458.0,3345.0
23458.0,3180.0
23458.0,3731.0
23458.0,2224.0
29529.0,5453.0
29529.0,4159.0
29529.0,2827.0
29529.0,2827.0
29529.0,7012.0
29529.0,2879.0
29529.0,8.0
29529.0,2012.0
29529.0,2827.0
29529.0,3712.0
29529.0,3355.0
29529.0,4498.0
29529.0,5453.0
29529.0,4102.0
29529.0,5698.0
29529.0,2879.0
29529.0,6315.0
29529.0,4005.0
29529.0,2879.0
29529.0,4005.0
34931.0,102.0
34931.0,125.0
34931.0,218.0
34931.0,73.0
34931.0,125.0
34931.0,1027.0
34931.0,154.0
34931.0,125.0
34931.0,302.0
34931.0,1048.0
34931.0,379.0
34931.0,810.0
34931.0,83.0
34931.0,134.0
34931.0,83.0
34931.0,154.0
34931.0,453.0
34931.0,1294.0
34931.0,134.0
34931.0,1294.0
40428.0,473.0
40428.0,274.0
40428.0,0.0
40428.0,7779.0
40428.0,30.0
40428.0,99.0
40428.0,54.0
40428.0,274.0
40428.0,8781.0
40428.0,214.0
40428.0,152.0
40428.0,30.0
40428.0,8600.0
40428.0,99.0
40428.0,8229.0
40428.0,143.0
40428.0,176.0
40428.0,102.0
40428.0,675.0
48884.0,788.0
48884.0,597.0
48884.0,474.0
48884.0,2.0
48884.0,788.0
48884.0,535.0
48884.0,1331.0
48884.0,475.0
48884.0,1331.0
48884.0,2604.0
48884.0,868.0
48884.0,1219.0
48884.0,93.0
48884.0,702.0
48884.0,1484.0
48884.0,702.0
48884.0,597.0
48884.0,1269.0
48884.0,475.0
48884.0,868.0
60204.0,4.0
60204.0,2259.0
60204.0,415.0
60204.0,431.0
60204.0,241.0
60204.0,834.0
60204.0,1006.0
60204.0,858.0
60204.0,1914.0
60204.0,415.0
60204.0,431.0
60204.0,1901.0
60204.0,1006.0
60204.0,208.0
60204.0,119.0
60204.0,706.0
60204.0,4.0
60204.0,2259.0
60204.0,834.0
60204.0,431.0
53914.0,389.0
53914.0,81.0
53914.0,0.0
53914.0,407.0
53914.0,938.0
53914.0,312.0
53914.0,1653.0
53914.0,1793.0
53914.0,938.0
53914.0,1060.0
53914.0,389.0
53914.0,1060.0
53914.0,1653.0
53914.0,389.0
53914.0,1653.0
53914.0,312.0
53914.0,407.0
53914.0,407.0
53914.0,1060.0
8182.0,10239.0
8182.0,1081.0
8182.0,2896.0
8182.0,2862.0
8182.0,2896.0
8182.0,2800.0
8182.0,0.0
8182.0,4885.0
8182.0,4885.0
8182.0,964.0
8182.0,369.0
8182.0,2896.0
8182.0,369.0
8182.0,0.0
8182.0,2862.0
8182.0,1658.0
8182.0,2896.0
8182.0,1416.0
8182.0,4885.0
8182.0,1483.0
27293.0,1476.0
27293.0,6769.0
27293.0,2857.0
27293.0,3908.0
27293.0,6769.0
27293.0,2222.0
27293.0,995.0
27293.0,2222.0
27293.0,2385.0
27293.0,3202.0
27293.0,3428.0
27293.0,4063.0
27293.0,1458.0
27293.0,804.0
27293.0,3428.0
27293.0,3428.0
11753.0,1176.0
11753.0,822.0
11753.0,1438.0
11753.0,630.0
11753.0,832.0
11753.0,1281.0
11753.0,1329.0
11753.0,233.0
11753.0,277.0
11753.0,0.0
11753.0,1176.0
11753.0,10699.0
11753.0,277.0
11753.0,1281.0
11753.0,283.0
11753.0,630.0
11753.0,776.0
11753.0,580.0
11753.0,822.0
11753.0,580.0
263686.0,6013.0
263686.0,3099.0
263686.0,2620.0
263686.0,4472.0
263686.0,13.0
263686.0,6319.0
263686.0,4472.0
263686.0,1859.0
263686.0,1859.0
263686.0,6319.0
263686.0,1779.0
263686.0,4207.0
263686.0,2624.0
263686.0,3099.0
263686.0,4207.0
263686.0,2624.0
263686.0,1859.0
263686.0,4314.0
263686.0,1714.0
263686.0,3515.0
10788.0,6179.0
10788.0,0.0
10788.0,1405.0
10788.0,1554.0
10788.0,2153.0
10788.0,574.0
10788.0,1192.0
10788.0,5330.0
10788.0,859.0
10788.0,2031.0
10788.0,0.0
10788.0,1280.0
10788.0,293.0
10788.0,1280.0
10788.0,574.0
10788.0,859.0
10788.0,2876.0
10788.0,2734.0
9781.0,3027.0
9781.0,1698.0
9781.0,403.0
9781.0,1735.0
9781.0,2615.0
9781.0,2635.0
9781.0,3142.0
9781.0,1083.0
9781.0,1083.0
9781.0,4385.0
9781.0,4730.0
9781.0,2635.0
9781.0,2220.0
9781.0,1735.0
9781.0,3142.0
9781.0,3142.0
9781.0,1560.0
9781.0,7424.0
9781.0,4553.0
9781.0,2220.0
44671.0,4556.0
44671.0,3829.0
44671.0,3860.0
44671.0,4821.0
44671.0,3512.0
44671.0,3219.0
44671.0,3512.0
44671.0,2518.0
44671.0,3228.0
44671.0,8945.0
44671.0,5383.0
44671.0,5644.0
44671.0,3228.0
44671.0,3512.0
44671.0,2304.0
44671.0,2352.0
44671.0,1810.0
44671.0,4556.0
44447.0,4563.0
44447.0,3217.0
44447.0,3217.0
44447.0,6003.0
44447.0,4158.0
44447.0,3365.0
44447.0,3488.0
44447.0,1882.0
44447.0,1535.0
44447.0,9275.0
44447.0,3032.0
44447.0,2176.0
44447.0,2322.0
44447.0,2176.0
44447.0,3032.0
44447.0,4563.0
44447.0,2597.0
44447.0,2597.0
44447.0,1447.0
44447.0,3365.0
25611.0,1253.0
25611.0,1061.0
25611.0,739.0
25611.0,695.0
25611.0,261.0
25611.0,4.0
25611.0,695.0
25611.0,1061.0
25611.0,292.0
25611.0,235.0
25611.0,62.0
25611.0,1061.0
25611.0,4.0
25611.0,928.0
25611.0,1184.0
25611.0,5390.0
25611.0,1061.0
25611.0,1253.0
25611.0,212.0
25611.0,1184.0
39905.0,515.0
39905.0,281.0
39905.0,0.0
39905.0,142.0
39905.0,536.0
39905.0,261.0
39905.0,122.0
39905.0,0.0
39905.0,475.0
39905.0,0.0
39905.0,1028.0
39905.0,1832.0
39905.0,515.0
39905.0,7595.0
39905.0,0.0
39905.0,0.0
39905.0,0.0
39905.0,42.0
39905.0,194.0
39905.0,261.0
15323.0,4201.0
15323.0,2762.0
15323.0,6.0
15323.0,7990.0
15323.0,2762.0
15323.0,3951.0
15323.0,3108.0
15323.0,1728.0
15323.0,4134.0
15323.0,2828.0
15323.0,3951.0
15323.0,3029.0
15323.0,5446.0
15323.0,2762.0
15323.0,1391.0
15323.0,2762.0
15323.0,1642.0
15323.0,1728.0
15323.0,2662.0
15323.0,1842.0
46490.0,384.0
46490.0,3128.0
46490.0,1512.0
46490.0,361.0
46490.0,802.0
46490.0,112.0
46490.0,112.0
46490.0,1360.0
46490.0,252.0
46490.0,802.0
46490.0,1475.0
46490.0,206.0
46490.0,802.0
46490.0,361.0
46490.0,4.0
46490.0,4.0
46490.0,206.0
46490.0,112.0
46490.0,606.0
46490.0,0.0
12533.0,221.0
12533.0,978.0
12533.0,1157.0
12533.0,1206.0
12533.0,221.0
12533.0,526.0
12533.0,398.0
12533.0,1385.0
12533.0,2.0
12533.0,655.0
12533.0,978.0
12533.0,1874.0
12533.0,6321.0
12533.0,1385.0
12533.0,4346.0
12533.0,1704.0
12533.0,655.0
12533.0,230.0
12533.0,1091.0
33052.0,845.0
33052.0,250.0
33052.0,845.0
33052.0,242.0
33052.0,1090.0
33052.0,0.0
33052.0,234.0
33052.0,0.0
33052.0,283.0
33052.0,4.0
33052.0,1297.0
33052.0,737.0
33052.0,250.0
33052.0,0.0
33052.0,250.0
33052.0,755.0
33052.0,1090.0
33052.0,250.0
33052.0,4.0
2900.0,411.0
2900.0,315.0
2900.0,1649.0
2900.0,1649.0
2900.0,683.0
2900.0,2108.0
2900.0,1649.0
2900.0,2108.0
2900.0,2997.0
2900.0,2997.0
2900.0,315.0
2900.0,315.0
2900.0,606.0
2900.0,2997.0
2900.0,374.0
2900.0,232.0
2900.0,374.0
2900.0,2326.0
2900.0,5.0
2900.0,1382.0
54803.0,1525.0
54803.0,2956.0
54803.0,2136.0
54803.0,1539.0
54803.0,711.0
54803.0,2957.0
54803.0,0.0
54803.0,1539.0
54803.0,1484.0
54803.0,711.0
54803.0,313.0
54803.0,2957.0
54803.0,711.0
54803.0,2394.0
54803.0,1359.0
54803.0,5637.0
54803.0,1539.0
54803.0,1987.0
54803.0,2431.0
54803.0,711.0
17350.0,7440.0
17350.0,109.0
17350.0,659.0
17350.0,99.0
17350.0,109.0
17350.0,589.0
17350.0,352.0
17350.0,109.0
17350.0,44.0
17350.0,659.0
17350.0,294.0
17350.0,109.0
17350.0,65.0
17350.0,514.0
17350.0,514.0
17350.0,294.0
17350.0,374.0
17350.0,434.0
17350.0,659.0
17350.0,136.0
6075.0,3630.0
6075.0,5560.0
6075.0,0.0
6075.0,5076.0
6075.0,11.0
6075.0,2414.0
6075.0,11.0
6075.0,8650.0
6075.0,3259.0
6075.0,4496.0
6075.0,11.0
6075.0,2414.0
6075.0,1313.0
6075.0,2886.0
6075.0,5872.0
6075.0,5560.0
6075.0,5872.0
6075.0,1842.0
6075.0,7106.0
6075.0,3259.0
45079.0,3429.0
45079.0,5258.0
45079.0,8080.0
45079.0,403.0
45079.0,8891.0
45079.0,8078.0
45079.0,11927.0
45079.0,5989.0
45079.0,3833.0
45079.0,9415.0
45079.0,5258.0
45079.0,10741.0
45079.0,3265.0
45079.0,403.0
45079.0,6958.0
45079.0,11927.0
45079.0,3979.0
45079.0,403.0
45079.0,4562.0
45079.0,8078.0
40648.0,1149.0
40648.0,1504.0
40648.0,2938.0
40648.0,229.0
40648.0,4.0
40648.0,511.0
40648.0,204.0
40648.0,0.0
40648.0,204.0
40648.0,1045.0
40648.0,3089.0
40648.0,0.0
40648.0,4.0
40648.0,343.0
40648.0,229.0
40648.0,636.0
40648.0,1504.0
40648.0,1259.0
40648.0,204.0
40648.0,1045.0
12018.0,5144.0
12018.0,2627.0
12018.0,0.0
12018.0,3369.0
12018.0,2009.0
12018.0,1046.0
12018.0,1250.0
12018.0,2824.0
12018.0,2094.0
12018.0,7795.0
12018.0,1887.0
12018.0,4728.0
12018.0,2217.0
12018.0,7.0
12018.0,7682.0
12018.0,2824.0
12018.0,10661.0
12018.0,7795.0
12018.0,2315.0
12018.0,3257.0
44548.0,9115.0
44548.0,354.0
44548.0,580.0
44548.0,571.0
44548.0,530.0
44548.0,1177.0
44548.0,787.0
44548.0,580.0
44548.0,318.0
44548.0,580.0
44548.0,571.0
44548.0,320.0
44548.0,1609.0
44548.0,1217.0
44548.0,2.0
44548.0,318.0
44548.0,373.0
51029.0,9.0
51029.0,4053.0
51029.0,1445.0
51029.0,2433.0
51029.0,2165.0
51029.0,1345.0
51029.0,4433.0
51029.0,1547.0
51029.0,9.0
51029.0,2433.0
51029.0,3637.0
51029.0,5327.0
51029.0,3369.0
51029.0,3134.0
51029.0,4053.0
51029.0,2664.0
51029.0,3030.0
51029.0,3030.0
51029.0,4053.0
51029.0,1146.0
35072.0,2454.0
35072.0,3457.0
35072.0,2824.0
35072.0,9.0
35072.0,382.0
35072.0,2274.0
35072.0,857.0
35072.0,6625.0
35072.0,4425.0
35072.0,882.0
35072.0,2274.0
35072.0,3910.0
35072.0,3213.0
35072.0,1637.0
35072.0,740.0
35072.0,3785.0
35072.0,3213.0
35072.0,857.0
35072.0,740.0
35072.0,4062.0
38293.0,3379.0
38293.0,9597.0
38293.0,13944.0
38293.0,7192.0
38293.0,13944.0
38293.0,3447.0
38293.0,11055.0
38293.0,3816.0
38293.0,4368.0
38293.0,11055.0
38293.0,9995.0
38293.0,3447.0
38293.0,8698.0
38293.0,7926.0
38293.0,7756.0
38293.0,7926.0
38293.0,10380.0
38293.0,23.0
38293.0,3816.0
38293.0,3447.0
61636.0,1682.0
61636.0,6814.0
61636.0,3259.0
61636.0,2841.0
61636.0,1910.0
61636.0,2783.0
61636.0,5452.0
61636.0,3259.0
61636.0,1447.0
61636.0,6814.0
61636.0,2952.0
61636.0,5869.0
61636.0,6814.0
61636.0,2341.0
61636.0,5369.0
61636.0,1603.0
61636.0,1910.0
61636.0,2841.0
61636.0,1430.0
61636.0,1603.0
3298.0,3146.0
3298.0,3558.0
3298.0,10.0
3298.0,2856.0
3298.0,1579.0
3298.0,2856.0
3298.0,4842.0
3298.0,2796.0
3298.0,10.0
3298.0,2846.0
3298.0,1579.0
3298.0,7004.0
3298.0,5236.0
3298.0,4031.0
3298.0,363.0
3298.0,3146.0
3298.0,3498.0
3298.0,5045.0
3298.0,7004.0
3298.0,2666.0
49182.0,92.0
49182.0,256.0
49182.0,403.0
49182.0,298.0
49182.0,142.0
49182.0,851.0
49182.0,728.0
49182.0,156.0
49182.0,200.0
49182.0,44.0
49182.0,1048.0
49182.0,6664.0
49182.0,45.0
49182.0,45.0
49182.0,534.0
49182.0,92.0
49182.0,728.0
49182.0,92.0
49182.0,775.0
49182.0,45.0
26425.0,0.0
26425.0,1335.0
26425.0,1335.0
26425.0,0.0
26425.0,1335.0
26425.0,1009.0
26425.0,1059.0
26425.0,0.0
26425.0,212.0
26425.0,457.0
26425.0,376.0
26425.0,509.0
26425.0,192.0
26425.0,34.0
26425.0,8875.0
26425.0,796.0
26425.0,530.0
26425.0,1202.0
26425.0,509.0
26425.0,212.0
38314.0,2249.0
38314.0,1452.0
38314.0,4585.0
38314.0,3759.0
38314.0,2939.0
38314.0,1607.0
38314.0,837.0
38314.0,1607.0
38314.0,837.0
38314.0,9.0
38314.0,1161.0
38314.0,3046.0
38314.0,1161.0
38314.0,2322.0
38314.0,4585.0
38314.0,2322.0
38314.0,1607.0
38314.0,4585.0
38314.0,1639.0
38314.0,1607.0
25876.0,6310.0
25876.0,840.0
25876.0,1783.0
25876.0,6583.0
25876.0,1180.0
25876.0,1783.0
25876.0,1180.0
25876.0,5194.0
25876.0,1783.0
25876.0,0.0
25876.0,4137.0
25876.0,5.0
25876.0,2778.0
25876.0,2596.0
25876.0,489.0
25876.0,2778.0
25876.0,1783.0
25876.0,1164.0
25876.0,1164.0
25876.0,5194.0
33025.0,353.0
33025.0,1045.0
33025.0,1119.0
33025.0,6710.0
33025.0,353.0
33025.0,353.0
33025.0,1267.0
33025.0,136.0
33025.0,1267.0
33025.0,2638.0
33025.0,2.0
33025.0,996.0
33025.0,213.0
33025.0,1119.0
33025.0,1119.0
33025.0,1267.0
33025.0,1045.0
33025.0,213.0
33025.0,2.0
33025.0,1267.0
8640.0,981.0
8640.0,2719.0
8640.0,283.0
8640.0,172.0
8640.0,1053.0
8640.0,1154.0
8640.0,4.0
8640.0,177.0
8640.0,630.0
8640.0,172.0
8640.0,1765.0
8640.0,172.0
8640.0,784.0
8640.0,2725.0
