Number of selected Tier 1 AS,c1,FlowSpec block rate,FlowSpec bandwidth saving,c4,FRIEND block rate,FRIEND bandwidth saving
1301,0.043641165965493264,0.043641165965493264,0.012397817848099114,0.1420689034181578,0.1420689034181578,0.09855656203440911
1301,0.0,0.0,0.0,0.11983812148892213,0.11983812148892213,0.12378840151141778
1301,0.1351005237540207,0.1351005237540207,0.04011941786622707,0.31166115566049535,0.31166115566049535,0.19285305597570854
1301,0.04175525129687899,0.04175525129687899,0.014148297955507214,0.2221777562117627,0.2221777562117627,0.17589634211972377
1301,0.20054226299755382,0.20054226299755382,0.06776170810602584,0.3980930751414436,0.3980930751414436,0.22646765577290212
1301,0.04629745426531868,0.04629745426531868,0.014272927607167338,0.3412605113480038,0.3412605113480038,0.2441438226180158
1301,0.15004777316998744,0.15004777316998744,0.044233612617052734,0.3281741644697678,0.3281741644697678,0.22717577879369827
1301,0.21351855649990245,0.21351855649990245,0.0857721090169553,0.37510692685952685,0.37510692685952685,0.2319612741682387
1301,0.26818506975883305,0.26818506975883305,0.0936209445794599,0.39439628219686546,0.39439628219686546,0.22546353732941316
1301,0.011365512273452625,0.011365512273452625,0.0032177110064977366,0.1259160692936074,0.1259160692936074,0.10833290845952086
1301,0.10580631606329069,0.10580631606329069,0.03575879630416433,0.2838326588395372,0.2838326588395372,0.187942930949508
1301,0.0999934968459703,0.0999934968459703,0.028894251740566385,0.21164264668364158,0.21164264668364158,0.13445415045064948
1301,0.049989244783720105,0.049989244783720105,0.014285673821541668,0.17588530437262073,0.17588530437262073,0.11256890036992347
1301,0.0863818952191813,0.0863818952191813,0.026102830792587933,0.3760223708498622,0.3760223708498622,0.22734289582660616
1301,0.09852778597619846,0.09852778597619846,0.029548557411782035,0.2690554919135781,0.2690554919135781,0.16976258051358747
1301,0.011365512273452625,0.011365512273452625,0.0032177110064977366,0.12946278945288464,0.12946278945288464,0.11737563943508778
1301,0.07216500002501212,0.07216500002501212,0.02059646618287702,0.16595548841187976,0.16595548841187976,0.11331101329571784
1301,0.0211602627274228,0.0211602627274228,0.008185902120403573,0.13027818491968604,0.13027818491968604,0.11289180446740651
1734,0.19517465970995934,0.19517465970995934,0.05661868425077752,0.3080944257965113,0.3080944257965113,0.16668507786520737
1734,0.17691580416502004,0.17691580416502004,0.0659460806807045,0.3557825545389514,0.3557825545389514,0.24549350509565326
1734,0.0,0.0,0.0,0.15258400324157217,0.15258400324157217,0.13271783280365732
1734,0.1428842988849592,0.1428842988849592,0.04350707839771588,0.2509767237109998,0.2509767237109998,0.15823575398106762
1734,0.14366967979470044,0.14366967979470044,0.04542042679990709,0.3265133589791049,0.3265133589791049,0.19846847153062208
1734,0.05000425206225019,0.05000425206225019,0.015054695422126296,0.28050604543203456,0.28050604543203456,0.23989366824719724
1734,0.09157941601676814,0.09157941601676814,0.027707437557712027,0.24505385111779213,0.24505385111779213,0.15294324252363714
1734,0.10073885834629795,0.10073885834629795,0.028618083762455886,0.2189211767707338,0.2189211767707338,0.13844513179585663
1734,0.05340089943622657,0.05340089943622657,0.016316570645185047,0.35653291846545576,0.35653291846545576,0.23820691921166082
1734,0.11323491893568381,0.11323491893568381,0.036522152920582585,0.28627884523994135,0.28627884523994135,0.21474680353268413
1734,0.3140573177991326,0.3140573177991326,0.08990754745840486,0.4493229216169842,0.4493229216169842,0.24221631175540864
1734,0.0999884944197936,0.0999884944197936,0.02973550188927222,0.28693416306908853,0.28693416306908853,0.21909184638828935
1734,0.09289005167506241,0.09289005167506241,0.026802456337134538,0.22198766401704828,0.22198766401704828,0.15244189142491346
1734,0.05000425206225019,0.05000425206225019,0.014185120352588615,0.3055431884463965,0.3055431884463965,0.2608031248052662
1734,0.06363586339374597,0.06363586339374597,0.020661613500790266,0.2660390289290306,0.2660390289290306,0.19567280184451885
1734,0.09718213333466731,0.09718213333466731,0.03093364604045932,0.22647984272372101,0.22647984272372101,0.13685468749114846
1734,0.011365512273452625,0.011365512273452625,0.0032191272525393293,0.19597504789823064,0.19597504789823064,0.1788747075451924
1734,0.10058878556099708,0.10058878556099708,0.028948069090146893,0.21674512138387117,0.21674512138387117,0.1401262158472267
1734,0.0499942472098968,0.0499942472098968,0.014153962939673583,0.1519737072480153,0.1519737072480153,0.10913025498093733
1734,0.10040369579245935,0.10040369579245935,0.033283198223460965,0.3344722190262277,0.3344722190262277,0.23675668326507027
1734,0.0,0.0,0.0,0.13049328924528397,0.13049328924528397,0.12981452841839308
1734,0.1500027513343972,0.1500027513343972,0.04800365957977148,0.27514344457061674,0.27514344457061674,0.17532984370308685
1734,0.06163489292306769,0.06163489292306769,0.02039535924497091,0.3106856825560397,0.3106856825560397,0.2178469661177297
1734,0.0014907230006553178,0.0014907230006553178,0.0004220413203945095,0.20240316553528462,0.20240316553528462,0.16036295553553928
1734,0.09589650980725652,0.09589650980725652,0.028611002532247923,0.341815780653617,0.341815780653617,0.25026200551769456
1734,0.1499927464820438,0.1499927464820438,0.0427281430748401,0.28478812223928607,0.28478812223928607,0.18560045999671432
1734,0.051544999324672464,0.051544999324672464,0.014724710094435286,0.17343411554603982,0.17343411554603982,0.13234819258680172
1734,0.06347078332991501,0.06347078332991501,0.018115203118007284,0.19223823554423897,0.19223823554423897,0.14896783988488752
1734,0.03863373736262087,0.03863373736262087,0.011526826532519841,0.15867195589861083,0.15867195589861083,0.1171334613619755
1734,0.10864269170547716,0.10864269170547716,0.042937747488995766,0.2856085201322641,0.2856085201322641,0.20632722081541782
1734,0.05425631431244153,0.05425631431244153,0.016234428374772694,0.22924618439943373,0.22924618439943373,0.16298442695852666
1734,0.04329599855930126,0.04329599855930126,0.0184069498025753,0.46733665827926546,0.46733665827926546,0.3596910884134079
1734,0.07957359319269845,0.07957359319269845,0.022624530514437212,0.22514419493454324,0.22514419493454324,0.14629255111231965
1734,0.008644192433330165,0.008644192433330165,0.0036949859225143466,0.32836925909065895,0.32836925909065895,0.26135970949961196
1734,0.1351005237540207,0.1351005237540207,0.04099324167388952,0.37116501503229066,0.37116501503229066,0.25549786713346134
1734,0.04175525129687899,0.04175525129687899,0.01441455221132657,0.28679909756231775,0.28679909756231775,0.23011590557604392
1734,0.20054226299755382,0.20054226299755382,0.07019623505152303,0.4155515424981116,0.4155515424981116,0.24681344640641728
1734,0.04629745426531868,0.04629745426531868,0.01458025299819287,0.41014391980110354,0.41014391980110354,0.3197940211757108
1734,0.20004202037988425,0.20004202037988425,0.05905179495023311,0.40345567600286136,0.40345567600286136,0.2775459855089705
1734,0.22216274893323262,0.22216274893323262,0.09235623686431796,0.4100688834084531,0.4100688834084531,0.2658874480945826
1734,0.4181778162408768,0.4181778162408768,0.14404496864431263,0.5411874759258241,0.5411874759258241,0.2958070619692618
1734,0.011365512273452625,0.011365512273452625,0.0032177110064977366,0.19702555739533673,0.19702555739533673,0.1789880072285198
1734,0.11290976123419859,0.11290976123419859,0.0380120437563377,0.34177576124420345,0.34177576124420345,0.23257592495028975
1734,0.19175300020509947,0.19175300020509947,0.05721350758824629,0.3329764935993957,0.3329764935993957,0.19086039779518815
1734,0.057092689954628,0.057092689954628,0.016394464177472624,0.24383826155685506,0.24383826155685506,0.1685021215365703
1734,0.1363761424290781,0.1363761424290781,0.05505231612877642,0.4276223968624783,0.4276223968624783,0.28170125139500235
1734,0.09852778597619846,0.09852778597619846,0.02968593327781649,0.2881997768917925,0.2881997768917925,0.18971607099358156
1734,0.06846320465425731,0.06846320465425731,0.019436560674812912,0.21155760543863775,0.21155760543863775,0.1630849804274797
1734,0.07216500002501212,0.07216500002501212,0.02083581176390612,0.24202738328089124,0.24202738328089124,0.18511468760444816
1734,0.0410399043536115,0.0410399043536115,0.01387637871552149,0.18548496020569977,0.18548496020569977,0.15507610906227517
2168,0.24562913012811213,0.24562913012811213,0.07095109419169174,0.36582242387557967,0.36582242387557967,0.21017799380250732
2168,0.17691580416502004,0.17691580416502004,0.0707528197458688,0.41059914058318286,0.41059914058318286,0.3092684805945967
2168,0.0,0.0,0.0,0.18934683321410883,0.18934683321410883,0.16886326427717635
2168,0.15694111644147413,0.15694111644147413,0.04863530531432165,0.28314232402715317,0.28314232402715317,0.18238558148229975
2168,0.14366967979470044,0.14366967979470044,0.04583680313613524,0.35505220031715384,0.35505220031715384,0.2295451584212822
2168,0.05000425206225019,0.05000425206225019,0.015061776652334257,0.309365042045392,0.309365042045392,0.2715382698005359
2168,0.09157941601676814,0.09157941601676814,0.02811956515581539,0.278179917259871,0.278179917259871,0.1916110081972321
2168,0.10073885834629795,0.10073885834629795,0.0286704848659948,0.28442794755456396,0.28442794755456396,0.2082873053369816
2168,0.13932257144715188,0.13932257144715188,0.055471524957087744,0.424125700964968,0.424125700964968,0.27740719339689446
2168,0.11323491893568381,0.11323491893568381,0.039043070874616906,0.45489562437782327,0.45489562437782327,0.3347155894699274
2168,0.39999399708858796,0.39999399708858796,0.12383230513870713,0.5343791738993412,0.5343791738993412,0.28735915433116366
2168,0.0999884944197936,0.0999884944197936,0.029861547786973936,0.32023031170117505,0.32023031170117505,0.25348679775440025
2168,0.09289005167506241,0.09289005167506241,0.027327883618565287,0.277884774115446,0.277884774115446,0.2020926451510568
2168,0.05000425206225019,0.05000425206225019,0.014192201582796576,0.328319234828892,0.328319234828892,0.28375480815531123
2168,0.07769268095026087,0.07769268095026087,0.024836706831404407,0.29537325602917414,0.29537325602917414,0.22408128119281906
2168,0.09718213333466731,0.09718213333466731,0.031157412915030904,0.30765921471913876,0.30765921471913876,0.19340255943984636
2168,0.0129062595358749,0.0129062595358749,0.0036553310333497617,0.22248790663471785,0.22248790663471785,0.20530327492734657
2168,0.10058878556099708,0.10058878556099708,0.029896953938013743,0.3146025822523924,0.3146025822523924,0.21450179296748867
2168,0.14363966523764027,0.14363966523764027,0.04165321232927154,0.2637829347233408,0.2637829347233408,0.15784203758150495
2168,0.12028333741864805,0.12028333741864805,0.04013216408060139,0.3658524384326398,0.3658524384326398,0.2567639910946449
2168,0.0999884944197936,0.0999884944197936,0.028307925879347166,0.2385907164975013,0.2385907164975013,0.1729590478294613
2168,0.1500027513343972,0.1500027513343972,0.04969607359947429,0.3020614998274163,0.3020614998274163,0.20207706644459927
2168,0.2116226369789348,0.2116226369789348,0.06533567863677821,0.44942797256669487,0.44942797256669487,0.2822507548591402
2168,0.0014907230006553178,0.0014907230006553178,0.0004220413203945095,0.2387808086922157,0.2387808086922157,0.19177812523013998
2168,0.09589650980725652,0.09589650980725652,0.028715804739325754,0.36025972596709405,0.36025972596709405,0.2693515859123174
2168,0.1499927464820438,0.1499927464820438,0.042780544178379024,0.30444765711370014,0.30444765711370014,0.2049138072659087
2168,0.051544999324672464,0.051544999324672464,0.014724710094435286,0.20071234548756148,0.20071234548756148,0.1586436328410462
2168,0.11346503053981181,0.11346503053981181,0.03227058230372246,0.2970790833554274,0.2970790833554274,0.22657104173393836
2168,0.03863373736262087,0.03863373736262087,0.011531075270644618,0.22611466561282223,0.22611466561282223,0.18244789630812983
2168,0.16634067522748533,0.16634067522748533,0.06226384097256448,0.4202338133994988,0.4202338133994988,0.29216872588841114
2168,0.10425056152233833,0.10425056152233833,0.030554092101312578,0.3020564974012396,0.3020564974012396,0.2001566368122001
2168,0.08693716452479452,0.08693716452479452,0.03784067798530503,0.5236089503409154,0.5236089503409154,0.3970544914826963
2168,0.22956133724856556,0.22956133724856556,0.06555802926530821,0.39699754380874724,0.39699754380874724,0.21748865586920685
2168,0.010134915433985483,0.010134915433985483,0.004435682602267127,0.3695592362295713,0.3695592362295713,0.2945466029922446
2168,0.1351005237540207,0.1351005237540207,0.04129490208074869,0.3851117792129183,0.3851117792129183,0.2703627855860143
2168,0.06163489292306769,0.06163489292306769,0.021355574061170498,0.3299350184839647,0.3299350184839647,0.2657203310616747
2168,0.25128687413395495,0.25128687413395495,0.0971969658344805,0.47205394616388946,0.47205394616388946,0.28499685593378765
2168,0.04629745426531868,0.04629745426531868,0.01464115157798134,0.4289630470778327,0.4289630470778327,0.3431946545209406
2168,0.25003626758978104,0.25003626758978104,0.07514743121292976,0.46406507155970644,0.46406507155970644,0.3084782153033882
2168,0.22216274893323262,0.22216274893323262,0.0931422534174017,0.45045346993291746,0.45045346993291746,0.29957994142406374
2168,0.4181778162408768,0.4181778162408768,0.14463271075157344,0.5507621196280196,0.5507621196280196,0.30998651733768406
2168,0.011365512273452625,0.011365512273452625,0.0032177110064977366,0.2295013081344452,0.2295013081344452,0.20991457203877115
2168,0.1629040084440954,0.1629040084440954,0.05248466205536956,0.4065971996418263,0.4065971996418263,0.26693830265744406
2168,0.24175725226734968,0.24175725226734968,0.07167904465707019,0.38368608775255997,0.38368608775255997,0.21405850795647027
2168,0.24884068773355078,0.24884068773355078,0.07698996731304136,0.4486375892307769,0.4486375892307769,0.2547968253428732
2168,0.1363761424290781,0.1363761424290781,0.05534547905938603,0.4505084966208611,0.4505084966208611,0.31016779683100787
2168,0.09852778597619846,0.09852778597619846,0.03031191402820029,0.3198051054761559,0.3198051054761559,0.2169830560323584
2168,0.07000395191667959,0.07000395191667959,0.01987559694770653,0.2606614207890827,0.2606614207890827,0.21124301082578475
2168,0.110798737387633,0.110798737387633,0.03300986273743365,0.3045827226204709,0.3045827226204709,0.2234312242597282
2168,0.0910341515635083,0.0910341515635083,0.029535811197407703,0.27288234793875027,0.27288234793875027,0.2008746735552874
2602,0.24562913012811213,0.24562913012811213,0.07104881516856161,0.3741214489027178,0.3741214489027178,0.22030415299989237
2602,0.17691580416502004,0.17691580416502004,0.07148501894937204,0.4511237950405947,0.4511237950405947,0.34563909518872893
2602,0.0,0.0,0.0,0.20929650880677128,0.20929650880677128,0.18785229120284608
2602,0.2069353636513709,0.2069353636513709,0.06342374648062858,0.3398198126091154,0.3398198126091154,0.21082096950539023
2602,0.19366892943077393,0.19366892943077393,0.061385768426777246,0.4582072305067958,0.4582072305067958,0.325733757074149
2602,0.09999849927214699,0.09999849927214699,0.029225653314298987,0.36570736807351567,0.36570736807351567,0.3078649807673788
2602,0.09157941601676814,0.09157941601676814,0.028404230610175444,0.29825465350695085,0.29825465350695085,0.21203185987095166
2602,0.10073885834629795,0.10073885834629795,0.02871863723140894,0.3290145720674527,0.3290145720674527,0.247898290874277
2602,0.13932257144715188,0.13932257144715188,0.05767945253593016,0.4529546830212653,0.4529546830212653,0.31036748752287235
2602,0.11323491893568381,0.11323491893568381,0.03923851282835664,0.47852708563653373,0.47852708563653373,0.36037938398962177
2602,0.39999399708858796,0.39999399708858796,0.1253675158477932,0.5420679029329225,0.5420679029329225,0.30821904227777686
2602,0.0999884944197936,0.0999884944197936,0.030034329804048198,0.3346122869591752,0.3346122869591752,0.2670317748961892
2602,0.13297449262892502,0.13297449262892502,0.041656044821354724,0.4088983156831063,0.4088983156831063,0.2841556057850818
2602,0.050464475270506196,0.050464475270506196,0.014339491171122177,0.358468857395837,0.358468857395837,0.31176532236592397
2602,0.07769268095026087,0.07769268095026087,0.025277159350339615,0.32164099588300327,0.32164099588300327,0.24951706009981703
2602,0.09718213333466731,0.09718213333466731,0.03136418483710338,0.36477691680465024,0.36477691680465024,0.2465571058728891
2602,0.1128997563818452,0.1128997563818452,0.03198874934144559,0.33144575118932684,0.33144575118932684,0.2551423893770217
2602,0.10058878556099708,0.10058878556099708,0.03003574605008979,0.33128567355167254,0.33128567355167254,0.23160154767367425
2602,0.15769648279415516,0.15769648279415516,0.04817219285872096,0.2994952551987714,0.2994952551987714,0.19402854019023016
2602,0.12028333741864805,0.12028333741864805,0.04067883505265603,0.3880281936739319,0.3880281936739319,0.2783249208318463
2602,0.0999884944197936,0.0999884944197936,0.028307925879347166,0.2620020710044372,0.2620020710044372,0.19624354899928054
2602,0.19779092860037117,0.19779092860037117,0.0679160789245594,0.5142093915549041,0.5142093915549041,0.3545472827903446
2602,0.2116226369789348,0.2116226369789348,0.06724194580876146,0.4594678419033231,0.4594678419033231,0.29383989621749007
2602,0.051484970210552115,0.051484970210552115,0.014576004260068094,0.2992701460208201,0.2992701460208201,0.2275907388838848
2602,0.09589650980725652,0.09589650980725652,0.02901180016201855,0.3768727832999004,0.3768727832999004,0.28638194456246496
2602,0.247785175810268,0.247785175810268,0.07614871716433552,0.5323581937239561,0.5323581937239561,0.3268950788282547
2602,0.051544999324672464,0.051544999324672464,0.014724710094435286,0.22251792119177802,0.22251792119177802,0.18108546761611802
2602,0.11346503053981181,0.11346503053981181,0.032277663533930426,0.3210957314297434,0.3210957314297434,0.2531653099029588
2602,0.08038898865949985,0.08038898865949985,0.024680919766829252,0.30945508571657254,0.30945508571657254,0.22998277844813425
2602,0.21633492243738214,0.21633492243738214,0.07667414444576627,0.4768162558841038,0.4768162558841038,0.32214923834287884
2602,0.10425056152233833,0.10425056152233833,0.030735371594636393,0.33572782799657835,0.33572782799657835,0.23541833075576554
2602,0.08693716452479452,0.08693716452479452,0.03820748571007744,0.5431634342656189,0.5431634342656189,0.42450133976875537
2602,0.2696457782024282,0.2696457782024282,0.08482464041513003,0.5243343021365362,0.5243343021365362,0.30866657602692
2602,0.010134915433985483,0.010134915433985483,0.004456926292891012,0.38510177436056486,0.38510177436056486,0.312869994278366
2602,0.1351005237540207,0.1351005237540207,0.04164329860698039,0.40477131408733236,0.40477131408733236,0.2909252618638931
2602,0.06163489292306769,0.06163489292306769,0.02187675260447647,0.35436186550476984,0.35436186550476984,0.28888020257983377
2602,0.25128687413395495,0.25128687413395495,0.09756802229737768,0.5096271691770509,0.5096271691770509,0.3275947043728013
2602,0.04629745426531868,0.04629745426531868,0.0147402888008928,0.44737197540807294,0.44737197540807294,0.36321754105697274
2602,0.25003626758978104,0.25003626758978104,0.07558080250165701,0.4868861397777922,0.4868861397777922,0.33362224752581815
2602,0.2607964862958535,0.2607964862958535,0.10586014287090068,0.4920736557230257,0.4920736557230257,0.3230202296584581
2602,0.4181778162408768,0.4181778162408768,0.14629396735836123,0.5672401114540552,0.5672401114540552,0.3294018343218731
2602,0.011365512273452625,0.011365512273452625,0.0032177110064977366,0.3066987488932132,0.3066987488932132,0.26385938376302237
2602,0.20153774580671627,0.20153774580671627,0.06915529421095268,0.4636548726132174,0.4636548726132174,0.31361635594228515
2602,0.2616368938935384,0.2616368938935384,0.08427513695099222,0.5323231767407193,0.5323231767407193,0.31865111062014584
2602,0.2503314107342061,0.2503314107342061,0.07796151209757368,0.4722740529156641,0.4722740529156641,0.28011647207446055
2602,0.13791688969150037,0.13791688969150037,0.05764829512301513,0.4873313557075181,0.4873313557075181,0.3444565297439994
2602,0.09852778597619846,0.09852778597619846,0.03294896415764518,0.349459487851608,0.349459487851608,0.24775666627011778
